,public_date,roa,intcov_ratio,quick_ratio,intcov,bm,npm,debt_assets,debt_ebitda,inv_turn,cash_ratio
12070,2021-12-31,0.07646610814927647,10.805447470817121,0.9270457238927321,11.171206225680933,0.6951733446929985,0.03261913972322398,0.5846086875712266,2.9279548472775563,6.239701010787395,0.4218228922635945
12970,2021-12-31,0.119843110309485,,0.6590558034139113,,0.01904408610849521,0.3130517323208353,0.8459991418192777,2.7861622073578594,,0.4310435403059504
13594,2021-12-31,0.275009567546881,4.562076749435666,1.177372962607862,2.3566591422121896,,0.08599227357275718,0.9718189581554227,2.3716949624269414,6.005130836326321,0.3876637903483541
14146,2021-12-31,0.08081635249943303,54.34231378763867,1.0562380651494203,43.74009508716324,0.06898493994754301,0.1754994468666623,0.8936686474350015,0.7510094725347284,,0.04533086495170101
15709,2021-12-31,0.02002647026357694,,,,0.9123916953216522,0.2274485339987523,0.9031206983766471,4.26882776686313,57.6,
16533,2021-12-31,0.1438213587333628,13.19205298013245,1.8350244269071778,9.039735099337749,0.2177960036261629,0.09750220865793913,0.5623116468711221,2.319298245614035,3.2666085005608876,1.0013528748590754
16659,2021-12-31,0.2031313774468989,16.425531914893618,0.8483818173435987,12.381458966565349,0.1048238479455651,0.09115141187925997,0.7543826853551573,1.9435581096286771,7.17476151879793,0.1411645382877691
16794,2021-12-31,0.1029681677450453,6.666666666666667,0.9012979172955026,5.077972709551657,0.3416993776288823,0.103318846305808,0.5604462926521367,3.2553114872164204,3.0600820110536637,0.3626622396619378
17048,2021-12-31,0.1461263164653526,6.002290950744559,1.0218675309398972,5.2077128675066815,0.5166355122491241,0.1641859980035459,0.7834280182985137,3.596820597589555,32.904587424886415,0.3228948982017945
18071,2021-12-31,0.2190377908115946,119.17857142857143,0.5431531849758625,95.42857142857143,0.1435468734564852,0.0505226147937248,0.7699495049898613,0.9636211832061069,6.041592213815915,0.4283527610973743
18451,2021-12-31,0.2647263805027173,,1.7171039787381845,,0.1179291679929867,0.08758036917993205,0.5388635582810493,0.4130157561670476,,0.8582458401682339
19075,2021-12-31,0.1520987738871565,5.058565153733529,1.4256905322595335,-2.9568081991215225,0.3210762722121061,-0.1188748130553356,0.6692200280155367,2.6886784488095907,4.079260237780713,0.780226642900821
20162,2021-12-31,-0.01830928185222261,-1.8122730573710966,0.4256977449475606,-2.078794480755265,,-0.1347498569703134,1.1114922268008134,-22.697823760256867,0.71390122500983,0.253004980536326
20635,2021-12-31,0.07152977807370095,6.035714285714286,0.6525049273176181,7.041428571428572,0.8479486778712215,0.04921169716962304,0.6836799298689914,3.031275294540876,48.125144080355675,0.2085696192624321
20851,2021-12-31,0.05392098495557299,100.55449915110356,2.6852940369497045,1131.5030560271646,0.8469520422649444,2.2836487413402837,0.2349343174276713,0.3030733120118595,1.8478745369640075,1.8343630315736468
22079,2021-12-31,0.1618190168802653,6.87140902872777,1.9935307290370738,5.934336525307797,0.3101899180608068,0.3026006711409396,0.668756930131743,2.6314541213063762,18.42281879194631,1.4008459815874597
22221,2021-12-31,0.1285681804088551,6.094059405940594,0.4913754480286738,5.752475247524752,0.3570688526220689,0.1146679407548973,0.7427759553707611,3.579260450160772,5.993299832495812,0.1448252688172043
22473,2021-12-31,0.1216757938100555,8.012228260869565,0.9739960848632349,3.057608695652174,0.2821509280997412,0.08615608679326862,0.5134588837101632,3.2895888817461043,2.807785165100472,0.1614597111263955
22799,2021-12-31,0.06023813746974647,10.651428571428571,0.6004791056694171,7.485714285714286,0.09916962348291122,0.006781382565573281,0.9604689869858384,2.4537424012158056,11.037978170299212,0.1245864861781817
23466,2021-12-31,0.02560464678086604,,,,0.5275541567927652,0.3937823426710917,0.9217141083094382,6.734526451987106,-0.384799131378936,
23812,2021-12-31,0.1355125027166124,8.491886409736308,1.1060323882812277,6.22210953346856,0.1604801238046117,0.1063667162452487,0.796071333047205,3.494142804016363,2.4752550662470685,0.4003819283600715
23882,2021-12-31,0.1416702812718962,2.6875808538163,0.7353152475112038,0.5058214747736093,1.1675299029731379,-0.03826696719258703,0.8073952020791839,3.7434055581723977,80.10426540284361,0.08453354315623823
24900,2021-12-31,0.118736963002373,13.917989417989418,0.9510573020835356,14.101851851851851,0.7639861888981306,0.07359497131987992,0.4437895474849848,1.5471728307254624,17.21974306964165,0.2692188197829084
25359,2021-12-31,0.1982798494936319,14.612297673639468,0.8854846693390794,12.957849111125071,0.0905940979694136,0.1571744591607074,0.5619175748369378,1.662557717074741,2.78265840518831,0.2621292657816807
25968,2021-12-31,0.1864657098496611,10.262626262626263,0.5913717886572952,5.414141414141414,0.02147823098031282,0.06043424146037892,0.8665457072266831,2.5863119415109668,5.7402964008468595,0.2126757149781871
26342,2021-12-31,0.1586544873789794,17.536936936936936,0.4240317245794359,15.76756756756757,0.210647973959333,0.1601813668966326,0.5558639269746394,1.885648387653044,5.0167816520604145,0.1138812817868194
27394,2021-12-31,0.1467201583910801,11.683119447186575,1.1993074259330512,9.69990128331688,0.1097309467084092,0.2331358129199513,0.7430694603855467,3.2355337918660285,4.067558272831486,0.8242593305117353
28215,2021-12-31,0.289304592789542,36.189189189189186,0.6601250932461123,25.00900900900901,0.01554098463743497,0.1536731634182908,0.942562893081761,1.7346280087527353,3.7684179193332343,0.2322258564296781
28547,2021-12-31,0.01704207095726097,6.638196690127449,,5.389385581129922,1.313266117115188,0.2863542726663523,0.91278235338565,15.42222621830606,0.1444870415189957,
28975,2021-12-31,0.1217382120394346,4.8054276714320325,0.9567089461261121,4.509086503513448,0.492416323350528,0.1273064514711183,0.6542656887599474,3.2040266850151076,,0.4453004089608245
29153,2021-12-31,0.02315202392568258,,,,0.702542380354681,0.3850746268656716,0.9106195284687549,1.8204488778054864,-24.470588235294116,
29206,2021-12-31,0.0963897233458773,1.4148936170212767,1.0519823788546256,2.382978723404255,0.5629073306764634,0.02315776972863844,0.7487478939229579,3.0883213321332135,,0.393082068852994
29901,2021-12-31,0.09854903675691112,4.364648910411622,0.3228238361837564,3.918159806295399,0.5386051962101531,0.1080015413429398,0.617733032755705,4.218926811461945,4.46672278176066,0.02261676508934734
30629,2021-12-31,0.07491078204983287,2.915929203539823,0.7536501516683519,2.288716814159292,1.0457308791813473,0.08811738900234475,0.6862111682486826,5.3367104979521445,23.512328767123286,0.1207684529828109
31537,2021-12-31,0.07961423681947699,2.4831013916500995,0.6030664395229983,2.5228628230616303,0.461922166028338,0.1090701979211163,0.7880939468524467,5.863511224057603,8.171779141104295,0.08209621156810254
31873,2021-12-31,0.1139154536610437,20.116504854368934,1.2016118016664388,96.29773462783172,0.3389046964516568,1.00759623609923,0.2773417168078949,1.8760339456440003,1.3392733564013841,0.1315394071848108
31979,2021-12-31,0.08448033349479227,5.940681209337924,0.5155276431609138,-0.6995790279372376,1.5788748548433562,-0.04461523005826802,0.5281484138983047,3.445832803425325,7.113358276873293,0.19953515972703
32402,2021-12-31,0.1233480176211454,7.4072847682119205,1.3413582907456438,6.533112582781457,0.406258502599524,0.1214742657749346,0.5723407788756955,2.2169659608684,3.0233184785988185,0.6218213164214026
33366,2021-12-31,0.1340433591051893,20.155172413793103,1.2356009070294784,20.29310344827586,0.261805485248151,0.09324611474521895,0.6075259980056325,1.4929355053191489,4.523626091422702,0.4971277399848829
33727,2021-12-31,0.1279041284317235,29.820290994887927,1.5536950685318638,23.804168305151393,0.1847304171644315,0.2066288263442757,0.4667491157020557,2.2350070816404597,3.57064,0.7856083086053413
34985,2021-12-31,-0.03589079154756498,-3.3937635968092823,0.848419469375678,0.9514140681653372,0.09555939755181385,-0.002745676583886567,0.9798649934679761,-13.056568663937476,28.081632653061224,0.7064552717230496
35253,2021-12-31,0.2215493337913773,20.56028368794326,0.4427824678511829,17.03309692671395,0.1205341762322157,0.06562294384022913,0.7202033587933402,1.3584751018961545,6.108291674576557,0.3613428879945028
35879,2021-12-31,0.1305109764140573,8.372489959839358,,6.986947791164659,0.1802401866009289,0.1356491275961692,0.7808450436312623,4.6867840985657905,4.855687606112054,
36503,2021-12-31,0.04329175284703745,2.1113675706866704,0.9699456189464878,2.167916907097519,0.3114897409230194,0.03002165593758344,0.4979396785014415,6.6491448118586085,12.419097413318656,0.5136274415162339
36881,2021-12-31,0.06124443012830837,2.3869426751592355,1.1808766859344895,2.122611464968153,0.5004333584224496,0.05262372172874524,0.7439067447839087,7.113253856942497,13.779810519438092,0.4489402697495183
36923,2021-12-31,0.1553016854918814,21.120423384059062,0.1890446199105591,16.346680227010193,0.1358147234544996,0.07193314996016452,0.7538045044136695,3.4696803366102227,4.289848246175856,0.1288766706326652
37279,2021-12-31,0.059356223393216,2.829368334700574,0.4962797931817227,3.1689909762100084,0.521284545752728,0.194340316060272,0.7243291706692283,6.715845130479277,5.0297222673379895,0.02778595149018454
37970,2021-12-31,0.1690914572118671,11.782591007017965,1.0810749702349352,9.720575861526937,0.1881875763973775,0.1225136511793091,0.6180825667648946,2.1095442288704014,4.770537864916674,0.3220515338507882
37999,2021-12-31,0.07255120665179476,4.460550458715597,1.6567711987909537,4.295412844036697,0.8132386296381823,0.118368153957688,0.4230772883996163,3.3540065222455158,2.9206728716591237,0.7899821881578237
39541,2021-12-31,0.09201191095219456,10.077788191190256,0.9223742918912032,7.512183692596065,0.2432991743577949,0.09793102476287117,0.8484679420498448,2.831647123566016,9.94734214581841,0.341751616133381
40455,2021-12-31,0.1447216401310767,8.895515032035485,1.324719703785729,6.565303104977821,0.1258354975478283,0.09081696665540705,0.6398095996922823,2.6218133262623584,4.744386523973549,0.4109280919094747
41079,2021-12-31,0.06594682883702829,2.6505643340857787,0.3585811482302576,2.3959367945823926,0.773171801935088,0.1248788368336026,0.6967284217882399,6.1108968401486985,4.606020727093272,0.0358993960706368
41342,2021-12-31,0.2384929553162877,18.783138081579526,1.327248655513017,14.057446636946931,0.3181911380563658,0.2241307378224204,0.5308452307658004,1.6629256022296193,3.5551954933525414,0.4515419486004266
41431,2021-12-31,0.1703048511460806,18.57831325301205,1.021773935318604,14.873493975903614,0.1887593907529636,0.1262886597938144,0.5985029334412301,1.7846039970392302,5.029663147310206,0.3768812039705411
42323,2021-12-31,0.1742322022217352,8.332638888888889,0.9739370436362367,5.836805555555555,0.1265248773823278,0.1454344240045102,0.6569432411194616,2.7445592870999027,,0.5839825781131723
43282,2021-12-31,0.03277312144270288,-11.807086535978868,0.2389337136202096,-8.567594854581687,1.1121837045689456,-0.3161868719643343,0.5514355689742207,8.223256136824917,,0.02860209829534568
43677,2021-12-31,0.07910015455980596,9.529504675259036,0.7534901740707136,8.008287001937495,0.8230441449096378,0.1953235372664337,0.5967655008791523,5.46871056960538,12.957891166041552,0.03325105295618249
44414,2021-12-31,0.3132008084381029,,1.9854798156074873,,0.1696266180969105,0.0823135284362237,0.4854735940725234,0.2761984667623654,,0.6920061006584272
44786,2021-12-31,0.1197947923724712,8.065759637188208,1.0215978394741136,5.662887377173091,0.2909613475630399,0.1289560600359547,0.7091034745722321,2.9847689075630255,1.9657235184365922,0.152475849890935
45086,2021-12-31,0.02572966812840162,-10.132820019249278,0.521165219632014,-4.678537054860443,0.7212197657275758,-0.02446863659927424,0.5066807311019719,7.2340182648401825,11.667757494513005,0.06696397029180365
45568,2021-12-31,0.05050621260929591,3.428388746803069,0.3899438898200102,4.023017902813299,0.2906722452066659,0.1439883055183335,0.6621773120394684,7.950721336370539,6.054802955665025,0.08805654740217153
46311,2021-12-31,0.02454317339568846,,,,0.6971210172709068,0.3276924936540553,0.8894676852188674,3.046318407960199,0.02480037576326914,
46897,2021-12-31,0.02822230719356287,,,,0.8330594034819789,0.4069662243667069,0.8810611886370724,0.7275565504241281,-0.3482302466928852,
47057,2021-12-31,0.1236967204523174,8.053315994798439,1.5457503205680274,7.629388816644994,0.4008231741657183,0.05884050276428019,0.7216659468206124,3.7334762237065098,110.57754927163667,0.5958737631815659
