,gsector,gicdesc,public_date,ticker,roa,intcov_ratio,quick_ratio,intcov,bm,npm,debt_assets,debt_ebitda,inv_turn,cash_ratio
311806,60.0,Real Estate,2017-02-28,JLL,0.0940976868145923,11.23841059602649,1.1123959141017428,8.024282560706402,0.615354635671005,0.0467679825979599,0.6301806170865336,2.8386848978337684,,0.1114856892424906
312331,20.0,Industrials,2017-02-28,MTOR,0.1128310973512212,2.132530120481928,0.7525773195876289,7.795180722891566,,0.1825833603107802,1.172972972972973,4.051829268292683,7.71789161098738,0.1689391420019953
312424,25.0,Consumer Discretionary,2017-02-28,BFAM,0.12617955019095,4.632554354144867,0.3983667887919913,3.203464713405418,0.1938428145587426,0.0603628010734845,0.7084094773373826,4.009599060831544,,0.0377547861086743
312528,10.0,Energy,2017-02-28,CRZO,-0.1819627113744761,-5.653921538126497,0.3443496147839912,-6.004884422735899,0.0096428622224984,-1.5227302443225113,0.9855760864819928,-3.987706693624088,,0.0197868455691902
312597,35.0,Health Care,2017-02-28,DGX,0.146745090220317,8.23611111111111,1.4770642201834865,5.479166666666667,0.3827549780386488,0.0858283433133732,0.530990099009901,2.536684782608696,53.0,0.3659531090723751
312834,30.0,Consumer Staples,2017-02-28,SPB,0.1107253867914644,3.0295113691340103,0.9306407917288664,2.4334784712143205,0.3203110655838624,0.0669877012117923,0.7489013753478831,4.8119164774161,3.0873136598722235,0.1850500359374136
313121,25.0,Consumer Discretionary,2017-02-28,YUM,0.3084188002656238,5.357357357357357,1.056245434623813,3.984984984984985,,0.1561420043983663,2.032493610806864,4.366985645933014,24.09056603773585,0.5544192841490139
313637,20.0,Industrials,2017-02-28,CWST,0.1882354777410556,1.169067958689277,0.8938077790988279,0.8253474435802626,,-0.0121214802753836,1.038874954078466,4.217566872854513,80.25921496140046,0.0308640477519229
313675,25.0,Consumer Discretionary,2017-02-28,CHH,0.3161535236556358,5.379207079962455,1.3079820076763202,4.114714164394583,,0.1507298508285919,1.3652324779346556,3.3881933751985103,,0.7678709589332038
314419,25.0,Consumer Discretionary,2017-02-28,GPI,0.0944253535495546,3.210467521360062,0.2429340363944188,2.283480097396647,0.6543776719098904,0.0135075533551342,0.7915239304843695,6.512582945795623,5.48302821069128,0.0102244538426207
314490,40.0,Financials,2017-02-28,AMG,0.1045246433085963,7.668054110301769,,5.919875130072841,0.5195599689749724,0.2154378930101158,0.417082899955424,2.441384099062608,,
314518,25.0,Consumer Discretionary,2017-02-28,SAH,0.0820690399247846,2.7065605917688527,0.2376724422783033,2.173062602392891,0.7825284948823477,0.0097120988875723,0.8007427728574663,8.15029828877331,5.237707560399989,0.0016046425178637
314743,30.0,Consumer Staples,2017-02-28,INGR,0.1882829771554901,10.727272727272728,1.4959100204498978,7.298701298701299,0.3023587483366291,0.0805380272334772,0.551193358699412,1.913894324853229,5.460106382978723,0.5276073619631901
315224,20.0,Industrials,2017-02-28,URI,0.2250841261268747,3.570731707317073,1.0920608108108107,2.3804878048780487,0.3985533879514316,0.0982297813259285,0.8625291958625292,2.8755998523440383,34.07299270072993,0.2635135135135135
315310,20.0,Industrials,2017-02-28,SCS,0.1398102575076682,10.635838150289018,1.2419751846084293,11.190751445086706,0.4078365583616362,0.058548087141339,0.5760813594232749,1.218469387755102,11.960220318237456,0.4278394534585824
315862,30.0,Consumer Staples,2017-02-28,TPB,0.1775096488927193,1.7312272266255966,0.4010633435176941,2.010968784042673,0.1510838440364734,0.1449366679591573,0.880506631113606,4.606624166174111,1.5779918140512936,0.0689248682849375
316162,40.0,Financials,2017-02-28,WDR,0.2039945428598534,25.513037223520943,3.6764979224050265,14.208685488221542,0.5204645112555671,0.1186398656178832,0.392254841168707,0.6275921420651076,,2.9799513768696677
316175,45.0,Information Technology,2017-02-28,VRSN,0.3174296492409174,5.941054307569832,1.2105149384112082,4.8129953964902565,,0.3857973483737492,1.5142677115976717,2.5068554218323467,,1.18131882211559
316823,40.0,Financials,2017-02-28,IPCC,0.0464413460440272,5.426301916363895,,4.069388045878749,0.7202413842406771,0.028000782475156,0.7089874681647098,2.4840574758119627,,
316914,45.0,Information Technology,2017-02-28,AMKR,0.2073583601714851,3.2135060398777475,1.1352791845363397,2.8381603842235483,0.5501923565155029,0.0421688216794845,0.6570443534177923,1.7511095596668826,10.469767579687668,0.5484134315639168
317045,25.0,Consumer Discretionary,2017-02-28,SRI,0.1890532314330485,7.721523020551219,1.6039180544588276,13.340449259200254,0.3817491142588343,0.1112982181882447,0.5131485898375024,1.1667619379574767,7.927331869293132,0.4470716624226992
317428,25.0,Consumer Discretionary,2017-02-28,CMLS,0.0746173133941875,0.8338358555621277,4.364744868093382,-2.6839447754519097,,-0.447450499386718,1.2038130867152073,11.752431419909792,,1.381909099026699
317959,20.0,Industrials,2017-02-28,LMIA,0.0849812158897065,0.7402807518439211,0.9960052799777686,-0.6705686414465857,0.7283339364396858,-0.1014125599399156,0.7770232931559411,7.0653696727101485,2.2561464367506403,0.0432645546755592
318106,20.0,Industrials,2017-02-28,RSG,0.1288088373763553,4.7310491206792,0.6846026490066225,2.8574893875075804,0.397221058763803,0.0652556004133067,0.6270552991817583,2.8859037642714496,139.2270531400966,0.0374172185430463
318480,40.0,Financials,2017-02-28,GS,0.0204419247659099,2.6561049767962874,,2.183869419107057,0.7620525420578701,0.19522879611548,0.8983927502281539,24.93936121845874,0.0688193771063177,
318598,45.0,Information Technology,2017-02-28,CVG,0.1565360789868708,12.14917127071823,2.257767548906789,8.348066298342541,0.677177027403527,0.0456479956068094,0.4193439581752255,0.807131280388979,,0.4349827387802071
318747,45.0,Information Technology,2017-02-28,EBAY,0.1434473481936971,10.333333333333334,2.306992461658435,33.37777777777778,0.3715796130701083,0.8113375654304488,0.5580576173103535,3.0006697923643677,,1.8583311671432283
319277,20.0,Industrials,2017-02-28,CEB,0.1557650199335258,3.776490010444392,0.7832019908057442,-0.167683029547522,,-0.0364900178354464,1.1238361819973497,4.081622842634856,,0.2258048320885219
319550,45.0,Information Technology,2017-02-28,MKSI,0.1556144456503621,6.988900994144083,3.0463548251158867,4.568330382677379,0.4103405577144701,0.080912222409217,0.4386726226154281,2.2574224568959163,3.194343057176196,1.784125579435314
319642,40.0,Financials,2017-02-28,EWBC,0.0246205519763385,,,,0.4677588663477293,0.326929208519546,0.9014700978819644,1.1107199074662224,3.8458430819757896,
319903,45.0,Information Technology,2017-02-28,NVDA,0.2331604437879985,29.62745098039216,2.6475588491717525,24.92156862745098,0.1411019719860963,0.1987618116650375,0.4084181166999461,1.0743959929286977,4.743538767395626,2.325741063644289
320268,35.0,Health Care,2017-02-28,AMRI,0.0898933363531007,1.068807454349623,1.2864777401747969,-0.7576584925982517,0.4213488452277719,-0.1230099044613901,0.7528355356268932,6.871239573729014,2.759578999929781,0.2976105014870269
320529,35.0,Health Care,2017-02-28,LPNT,0.1228340830477923,2.644847699287103,1.4729764019284444,1.7900194426441998,0.9830910455850292,0.019154619736015,0.6293559107453711,3.852855631940773,38.18510638297872,0.121923369703121
320726,20.0,Industrials,2017-02-28,WCC,0.0878825794255359,4.336389160953314,1.5064903205519196,2.326647078028077,0.6711741433213005,0.0138478414104002,0.5524339432071012,3.546243955509542,7.217634237772662,0.1228048265103474
320823,10.0,Energy,2017-02-28,CNX,0.0116979898908629,-2.4922230917939494,0.5964570740435781,-1.824248612284457,0.908110389656016,-0.290430620734499,0.5708954537253507,23.579798718188464,21.59128048668193,0.0643341482148138
321094,45.0,Information Technology,2017-02-28,BRCD,0.109221118448686,7.419405193910029,2.308573213637908,5.3346443124455165,0.5971341558145621,0.0911553924139136,0.4846817013849316,3.2200235369462757,12.579983436325412,1.809647132664989
321346,45.0,Information Technology,2017-02-28,RATE,0.0847727387560361,2.432644897199739,5.031702107902313,-0.5833100753558468,0.697778629785965,-0.0783994877476327,0.3639602900743639,3.1474413555281195,,3.2812703129352774
321724,15.0,Materials,2017-02-28,USCR,0.1785436137071651,3.2823631311126347,1.1085309215350772,1.345663863726587,0.1911169082802251,0.0081992192850294,0.8002659186250928,3.081541532067241,23.43785020011435,0.2806382080398214
321843,30.0,Consumer Staples,2017-02-28,RAI,0.1118875756094288,9.126198083067091,0.520160481444333,10.701277955271566,0.3919490967280385,0.4857234263776694,0.5750856248165183,2.2558259081562717,2.8061556673572063,0.4114343029087262
321877,25.0,Consumer Discretionary,2017-02-28,AXL,0.1720995970409575,4.073073073073073,1.7145049884881045,3.4094094094094096,0.3691286531883911,0.06096757852077,0.8462921609002059,2.453608247422681,13.584444444444443,0.7386032233307751
322254,50.0,Communication Services,2017-02-28,SBAC,0.1470286152412328,1.264993918135272,0.3715978187571771,1.2156600944810614,,0.0466822809031764,1.2711501036891324,8.088250442012315,,0.2096498127533783
322570,25.0,Consumer Discretionary,2017-02-28,SALM,0.0868021787692092,2.30721066451222,1.4010986203372509,1.5973877331178885,1.7011266405977776,0.0323453180762683,0.6377137164813271,5.07661266854205,266.5156749840051,0.0033214103219213
322799,20.0,Industrials,2017-02-28,LII,0.2985612556314489,16.209964412811388,0.6610398379473328,10.914590747330962,0.005712132162331,0.0765048330404218,0.9784127705504744,1.6904205607476637,5.9882957124089335,0.0564933603421111
323014,45.0,Information Technology,2017-02-28,RHT,0.0970034377468327,13.161893900996787,1.2329658737657458,11.17638114546376,0.0899553740211148,0.103563131188305,0.679457144855882,1.8555920577342797,,0.8624624271439094
323148,45.0,Information Technology,2017-02-28,JNPR,0.1209912616206219,9.223241590214068,2.235439829483265,7.041794087665648,0.4626325663985673,0.1187751748461955,0.4860974473152799,1.9856186685962376,21.38481012658228,1.5005472665476125
323208,45.0,Information Technology,2017-02-28,LIOX,0.138905905389741,10.760896130346232,1.7636585172970296,5.016700610997964,0.3116969873852839,0.0177149334679483,0.7011043412353144,2.4075495764343477,,0.2869394318384849
323654,40.0,Financials,2017-02-28,BLK,0.0218616283298685,22.663414634146346,,16.473170731707317,0.5467339671424845,0.2843567906768265,0.8667254072859563,1.0094475251591704,8.916312056737588,
324269,15.0,Materials,2017-02-28,OMN,0.1237322515212982,2.340080971659919,1.7378640776699028,0.9838056680161944,0.2799334811529934,-0.0005263850506645,0.841604154645124,4.245901639344262,6.998112020138452,0.6884377758164166
324601,20.0,Industrials,2017-02-28,KTOS,0.0174955451158269,-0.1902017291066282,1.6167938931297712,-0.7406340057636885,0.5367320637923509,-0.0903245102437565,0.7086232342399326,26.666666666666668,9.117117117117116,0.3541984732824427
324719,25.0,Consumer Discretionary,2017-02-28,EXPE,0.0877966359388873,3.3439427541756186,0.5631042117457278,2.627786633400328,0.2716740932367573,0.0321246872992549,0.6391642274406932,2.300712424055071,,0.3081109831932965
325023,35.0,Health Care,2017-02-28,A,0.1260388718015837,9.944444444444445,3.2825396825396824,7.416666666666667,0.3056794264626894,0.1099476439790576,0.45578056908485,1.9854620976116304,3.35195530726257,2.422222222222222
325356,40.0,Financials,2017-02-28,BGCP,0.0569688423267972,2.389628190225029,,2.7779724829536585,0.2951471366319592,0.0392237992239982,0.6561637783605062,4.520767311554144,21.56224664970924,
325806,15.0,Materials,2017-02-28,PKG,0.2110725392348304,8.584305408271474,1.5553245922609529,5.767762460233298,0.2621025603852452,0.0777989271500259,0.6953782239916911,2.2849066301182117,5.913310482719223,0.3826351135273425
325995,25.0,Consumer Discretionary,2017-02-28,BBGI,0.0609554072052222,3.5501667171870266,3.046484225410198,8.197332525007578,2.046932203838995,0.3474774082610764,0.6939682923511721,8.577334187544256,,0.5987274280496067
326210,30.0,Consumer Staples,2017-02-28,EPC,0.0912575662593646,4.867132867132868,1.4964429104740438,3.636363636363636,0.4862418806625241,0.0801479654747225,0.6136068649140047,4.098198198198198,3.205276658116526,0.8837782630133126
326592,45.0,Information Technology,2017-02-28,ON,0.1314063368538077,2.5106675843083277,1.2238120590975643,2.253269098417068,0.4012570911387783,0.0466098441219381,0.7287996071861822,5.107586012408348,2.5866561833089974,0.6960601623851991
326682,40.0,Financials,2017-02-28,MET,0.0023132813304688,0.8229007633587786,,1.6106870229007633,1.2631967158661883,0.0126762795119632,0.9249191111348474,11.671046228710464,,
326806,35.0,Health Care,2017-02-28,EW,0.2012066329805235,41.192708333333336,3.4617840375586857,30.661458333333336,0.1325420186292173,0.1921584505854169,0.4192904656319291,0.9538336619881684,1.9720298710115407,2.3870422535211264
327226,55.0,Utilities,2017-02-28,NRG,0.0717301579771336,0.8161231884057971,1.2058420812414423,0.2989130434782609,0.5329256544302472,-0.0626669905270828,0.8520177894910229,8.477072310405644,8.534066864155735,0.5524874486535828
327341,25.0,Consumer Discretionary,2017-02-28,VC,0.0929836995038979,13.555555555555555,1.7091108671789244,7.388888888888889,0.2300449081825857,0.0363808921227459,0.6949009692372524,1.1646341463414631,15.461538461538462,0.9681668496158068
327647,45.0,Information Technology,2017-02-28,ENTG,0.1570544743187732,4.444634424360854,2.357302606175761,3.6365684199098953,0.3554744017697464,0.0826593038195478,0.4709025778861475,2.217600406595032,3.3904711175901654,1.5536470021523792
328045,25.0,Consumer Discretionary,2017-02-28,EVC,0.1227367320231448,3.158316633266533,3.803877314814814,2.3190897924882026,0.2906606629920037,0.0789318953712371,0.6457838164507713,4.52423751518739,,1.7800925925925926
328466,35.0,Health Care,2017-02-28,ILMN,0.1811607852921064,17.50583165064344,2.8636600370388767,14.94319038003677,0.1173800166195772,0.1929011875967583,0.4593806942951922,1.7620272771607812,2.070279728240975,2.2120071239525165
328584,35.0,Health Care,2017-02-28,CRL,0.1644040108804955,9.963780588191272,1.3058848724257612,6.780326274040261,0.2473225690331637,0.0918770429015268,0.6851596725422229,3.142916401577809,10.039806296421338,0.2838244571024202
328608,35.0,Health Care,2017-02-28,ITGR,0.0896114815624387,1.5278781342679968,1.577345858978512,1.0535723914801831,1.0253384262544385,0.0042984529607478,0.7439618745417104,6.640910294744195,3.934693296069488,0.281373501781665
328938,40.0,Financials,2017-02-28,MCO,0.3141416364454055,10.675123326286116,1.3397166625483898,2.8787878787878785,,0.0739692580877864,1.1928368967394365,2.048735912275358,,0.9162754303599376
329387,10.0,Energy,2017-02-28,NOG,-0.2883984082067615,-3.536419857806018,0.6055214090181292,-3.526364491602536,,-2.025451508940464,2.1295126908023256,-4.954302306900471,,0.083750839316151
329633,30.0,Consumer Staples,2017-02-28,MDLZ,0.0753652085125541,6.252427184466019,0.4169383366858569,3.684466019417476,0.4410466851210546,0.063997222543687,0.5902531768988267,3.6695114145508856,5.926348956282001,0.1299854338628009
329701,45.0,Information Technology,2017-02-28,TTMI,0.141721165336912,2.387730470956808,1.0791855630455762,1.447601561296287,0.6101268178307372,0.013760781634186,0.6683600818535117,2.782617950208352,7.260315720033078,0.3719199204719438
329749,45.0,Information Technology,2017-02-28,GPN,,,1.0925855798616808,,0.313092010549432,0.054956338391029,0.739380084112018,6.444082488584384,,0.4077128118386118
329904,35.0,Health Care,2017-02-28,AMN,0.2181362957616965,,1.6398995596637431,,0.2571736403723772,0.0556390542653997,0.6213748471835003,1.60965593095557,,0.1124240328978493
330291,40.0,Financials,2017-02-28,PRU,0.0096551724137931,5.3799093655589125,,4.299093655589124,1.0259841465743067,0.0741797432239657,0.9412114362685946,3.887918290552345,,
330320,20.0,Industrials,2017-02-28,COL,0.163453313153912,15.727272727272728,0.6268354430379747,12.196969696969695,0.181488382765428,0.1398826424380087,0.7259401932619483,1.892109500805153,1.6221968833143292,0.1270886075949367
330494,20.0,Industrials,2017-02-28,XPO,0.0987281033292799,1.5550013854253255,1.110521306194172,1.191188694929343,0.6738533624169013,0.0047197559407362,0.7403405593927375,4.060419440745672,603.0074812967581,0.1366964416459218
330534,35.0,Health Care,2017-02-28,ZBH,0.1090607544166563,5.3277451802179385,1.1355028343481,1.8547080189997205,0.6134600075741767,0.0398105128905894,0.6376197328776363,3.824385929101177,0.6863652545389819,0.2662607600251942
331023,25.0,Consumer Discretionary,2017-02-28,WTW,0.1882200916429637,1.7437565126780132,0.6928533318740853,1.5878690517540812,,0.058115618309523,1.9464175562717156,7.900360631934471,17.4233218118974,0.3716157981859721
331087,25.0,Consumer Discretionary,2017-02-28,ABG,0.140542869452822,3.857702349869452,0.3959634356050322,3.1827676240208875,0.2200852414695806,0.0256135298262814,0.8802705363640256,5.485591661557328,6.036201092654932,0.0030772015567019
331344,25.0,Consumer Discretionary,2017-02-28,GME,0.1851770472407674,14.415011037527591,0.4499685929648242,9.660044150110377,0.8730187677556098,0.0431691884456671,0.5308816154223455,0.8490933430692467,4.689135960572017,0.2464824120603015
331716,35.0,Health Care,2017-02-28,CNC,0.1159936083672284,6.548543689320389,0.9700800185550272,3.7135922330097086,0.6067847059073921,0.0138325249925764,0.7002525127494182,2.91484032561052,,0.5143221616606749
331740,20.0,Industrials,2017-02-28,AYI,0.2160758199552375,15.50595238095238,1.5273704995168678,10.05059523809524,0.1637987017914108,0.0892862385859831,0.4280562822597753,0.6049872122762148,6.221404682274247,0.5989581145233793
332274,45.0,Information Technology,2017-02-28,VRNT,0.0705247972198371,1.577284322820037,1.587805740867436,0.4233244434137291,0.4366139819999965,-0.0189992559985712,0.5540952962086918,4.437309483234525,16.651929859420797,0.8545807938595766
332359,40.0,Financials,2017-02-28,PFG,0.0080496941796757,9.7124773960217,,8.93550331525015,0.6728032775047845,0.1082523393688227,0.954426981114781,1.7707325212748204,,
332482,45.0,Information Technology,2017-02-28,MANT,0.0786263465864147,84.28714676390155,2.1916370125330022,52.40474020054695,0.8331326735564523,0.035209253769365,0.2232124089125561,0.0,2145.301487862177,0.3388189132499192
332806,40.0,Financials,2017-02-28,JNS,0.1062287422269557,13.754807692307692,4.156236512731981,8.024038461538462,0.8800169676776148,0.1445532799050163,0.4025560188480966,1.3279430789133246,,3.434182132067329
332907,20.0,Industrials,2017-02-28,JBLU,0.18790984735769,11.81981981981982,0.6837606837606838,7.837837837837838,0.7308544458768003,0.1144451145958987,0.5770001054073997,0.8117302052785924,83.56043956043956,0.4367971210076473
333311,20.0,Industrials,2017-02-28,ACM,0.0603500237375255,1.8909509634098485,1.163055910866697,1.6487012497968534,0.6011877880903476,0.0093669567329648,0.7362056630999646,5.1110999556319205,,0.1278804647198518
333403,25.0,Consumer Discretionary,2017-02-28,AAP,0.1367117907683823,14.150812446549567,0.2303823183931865,8.55907506085126,0.2702339289291776,0.0480390280652183,0.6492867797397799,0.9278103425122308,1.1876200792505407,0.0367726628012815
333454,25.0,Consumer Discretionary,2017-02-28,NFLX,0.0367659134724292,2.530030510145622,0.434735799951904,2.2435748830888524,0.0503336872907112,0.021139734713191,0.8027616896341323,7.693001250797469,1.800994676812963,0.3780055931803926
333805,20.0,Industrials,2017-02-28,GLDD,0.0834864720788006,0.4175573856667251,0.973547827440862,0.7134396355353075,1.2355042407370085,-0.010652891862139,0.7225902765032655,5.260708852651525,4.969800286393884,0.0745632082920915
333913,50.0,Communication Services,2017-02-28,FRP,0.3537674461229728,2.7683626048645062,1.0608204269568855,2.256503108214135,,0.1262610028831587,1.0439352147119638,2.008883023947853,,0.2923733779824194
334312,25.0,Consumer Discretionary,2017-02-28,NXST,0.1715335209662379,2.679284415728515,1.9159237886252625,1.7812790727448085,0.1547402228544078,0.0829748275455724,0.9041315403975274,5.698408149884042,,0.6034402726054711
334416,40.0,Financials,2017-02-28,TCBI,0.0182921490972589,,,,0.4791297528626835,0.2029853910294326,0.9073814541588766,6.742342240460111,0.2617545564644126,
334544,40.0,Financials,2017-02-28,CIT,0.0198436989724232,2.8451450892857144,,0.4905133928571428,1.1597177574834752,-0.0548150816522574,0.8441161162034714,11.432562767911818,1.4842398475296876,
334932,10.0,Energy,2017-02-28,XEC,-0.0243026850514871,-6.189151215294457,1.7918223726529237,-3.9092492074166585,0.1580361595487199,-0.2962340579710145,0.5179041863037801,-12.915352365741668,32.3314339008883,1.2498774772567158
335075,25.0,Consumer Discretionary,2017-02-28,WYNN,0.0824345598842774,1.3618142138128355,2.046758422115073,1.6316829563728252,0.0254930383827437,0.0541779912979365,0.978426421524572,10.929878496360072,33.41510774901526,1.854520331483209
335284,35.0,Health Care,2017-02-28,MOH,0.0665953654188948,3.0297029702970297,1.310284463894967,1.5148514851485149,0.538020318026914,0.0029243054774491,0.7786280037588938,3.5224839400428265,,1.001531728665208
335435,40.0,Financials,2017-02-28,NDAQ,0.0879627849755872,7.214814814814815,1.0612444879960805,1.8,0.550050947775884,0.0291497975708502,0.6162544169611307,3.1494755244755246,17.18982303409438,0.9152376286134248
335584,10.0,Energy,2017-02-28,QEP,-0.0909201130758284,-11.18296089385475,1.2231934731934735,-7.694134078212291,0.9813114198115817,-0.904073778229613,0.516562232588953,-2.854014598540146,159.65400843881855,0.8620823620823622
335994,10.0,Energy,2017-02-28,WLL,0.0567102340360627,-2.054403459371203,1.3016133179743732,-3.2703271542143546,1.2908278512537097,-1.030433564797715,0.4786231303681134,5.863071289499783,,0.1530843704464064
336159,40.0,Financials,2017-02-28,NNI,0.0263640213863927,1.870821236375627,,1.6614174242560853,0.9648199463808228,0.2173579200092106,0.9238073299782328,32.45196368104358,,
336161,40.0,Financials,2017-02-28,AEL,0.0032982273548026,4.032606626047221,,2.981221439451637,1.155304186216243,0.0374784115200991,0.95911769747287,4.244390207312781,,
336421,25.0,Consumer Discretionary,2017-02-28,LKQ,0.1438040873810375,9.033573922121072,1.3481807257275238,6.119972611043138,0.3864319700479117,0.0531362246944355,0.5853466838504051,3.33141695610044,2.990909817288502,0.1878120392968198
336891,25.0,Consumer Discretionary,2017-02-28,CONN,0.0437732620996217,0.6283294842186297,5.563161452087648,0.7492738003592505,1.7626632370399682,-0.015086040518065,0.7401425467877096,13.795441226191818,4.200766713993108,0.6875307969039572
336927,40.0,Financials,2017-02-28,AIZ,0.0318917163562828,14.364324268036585,,10.81186761311373,0.7889030712155763,0.0768611136602326,0.8620592297424549,1.1198770782146534,,
336969,15.0,Materials,2017-02-28,KRO,0.0926392271807785,3.3504672897196266,1.6853377265238878,3.023364485981308,0.293023934744184,0.0317378875613867,0.6651407256697186,3.021390374331551,2.919939783768988,0.2872048325096101
337582,25.0,Consumer Discretionary,2017-02-28,TPX,0.1720759224351916,4.550469483568075,0.8702108157653529,3.3720657276995305,,0.0646244364147987,1.0017020646784578,4.0956616052060735,8.897979797979797,0.1204399633363886
337674,15.0,Materials,2017-02-28,CMP,0.1367876153733457,5.12972972972973,1.167741935483871,5.397297297297297,0.3202803508835748,0.1429701230228471,0.7092641394688831,4.730453409496608,2.6616297895304903,0.2080645161290323
337721,40.0,Financials,2017-02-28,GNW,0.0069923112999729,2.198170731707317,,0.2439024390243902,6.686488627123857,-0.0298543397134946,0.8617688088822641,6.28590785907859,,
337907,20.0,Industrials,2017-02-28,NPO,0.0420341650545919,0.2271914132379249,1.1534653465346534,0.2826475849731663,0.2520361911462486,-0.0337627346973141,0.7681712364200725,11.655226209048363,4.191633691351045,0.367986798679868
338134,40.0,Financials,2017-02-28,CME,0.0361954616358382,18.21376518218624,1.0278824822316257,13.421862348178136,0.7082085876500833,0.4260560446579832,0.7067770515529902,0.9016042348567505,,0.0508889322542212
338344,45.0,Information Technology,2017-02-28,MA,0.3577724358974359,61.87368421052632,1.8356924784901472,43.72631578947368,0.0514007073532936,0.3766703786191537,0.6956358768406962,0.8297872340425532,,1.2320288648348598
338776,15.0,Materials,2017-02-28,WLK,0.1388149346163388,9.32057288478873,1.3584980935403517,5.438621871557182,0.716796605172334,0.0785858452915363,0.6426120678739051,3.3509046410267853,5.889424851841056,0.5240376203529253
338839,20.0,Industrials,2017-02-28,CVGI,0.1062044453482837,1.527383787141526,2.2388969930826783,1.3512268350760948,0.4098757871626778,0.0102475109951186,0.8421279721992233,5.073307657157778,7.583960412236218,1.224977648110677
338864,20.0,Industrials,2017-02-28,BECN,0.1099359214319756,4.707610761076108,1.3006834758257582,3.0647864786478647,0.5373477230671975,0.0248576085655674,0.5871910982472531,3.304933559015227,5.681340868419102,0.064504607147124
339160,20.0,Industrials,2017-02-28,MIC,0.0820798869680784,2.7463675780147607,0.8493998223171281,2.337355579690934,0.5741944411558592,0.0946770388156425,0.583618381340061,5.023965106074792,21.891845775225597,0.2437641678186838
339258,20.0,Industrials,2017-02-28,ENS,0.1513946048642834,11.805293555490922,2.1663651849673458,6.6385922632650525,0.3242455591776013,0.0577016457878189,0.5297437488171773,1.8505219021747152,4.641333818719509,0.9534410529294588
339682,50.0,Communication Services,2017-02-28,CNSL,0.1244416588439821,1.1618983156743812,0.8875037478762033,1.194348267513602,0.3055722721118831,0.0200907724539376,0.91577860411954,5.2860366006517925,,0.1804111003764533
339948,15.0,Materials,2017-02-28,NP,0.2021094264996704,10.191666666666666,1.1111111111111112,7.116666666666667,0.2438257633971899,0.0779607010090281,0.5581243469174504,1.4409654272667969,5.875897002954834,0.0342592592592592
339969,25.0,Consumer Discretionary,2017-02-28,LVS,0.1833250390814007,8.607142857142858,1.0876692801140413,6.422077922077922,0.1501850523834252,0.1463628396143734,0.6337876789291124,2.525,131.80088740361057,0.7619387027797576
340138,15.0,Materials,2017-02-28,MOS,0.0698447731738149,2.5237297599106645,1.1285211267605633,2.662758235622557,1.0312766922656658,0.0415759200312726,0.428616387679847,3.1919411469653904,3.796520679618223,0.4557827735644637
340225,45.0,Information Technology,2017-02-28,WEX,0.1031995497127714,3.7248405961905537,,1.6156540632741747,0.3451319411554218,0.0595379298156039,0.7489206861253037,4.335938944147503,,
340438,20.0,Industrials,2017-02-28,XRM,0.1652642574707929,1.2415122955259452,0.8882333773516954,0.5316217094572636,,-0.0458672188781648,1.2710859492206312,5.629273859380886,3.66104406399102,0.1098286713886364
340712,15.0,Materials,2017-02-28,HUN,0.1074227997264454,2.7545454545454544,1.2435320584926883,2.5,0.3800494356953251,0.0341721031376203,0.8403525954946132,4.109696376101861,4.982872200263505,0.2390326209223847
340946,10.0,Energy,2017-02-28,WTI,-0.1138835616572805,-3.5309674429632185,0.944402031236917,-1.6836654416915435,,-0.6225717900126505,1.7942826909124217,-8.796868132341663,,0.3459407276792971
341217,25.0,Consumer Discretionary,2017-02-28,CPS,0.1726436688619711,7.039044190485394,1.514116168998949,4.358090313851506,0.3863539327925983,0.0400208356668838,0.710322101118031,1.8428039681255268,18.23039305085547,0.6322473931377429
341301,20.0,Industrials,2017-02-28,BLDR,0.1284992467961861,1.6635340968179686,0.893351901491592,1.9153001306294308,0.2529870562990901,0.0226691631785232,0.8935972427795305,4.842546536281773,8.984397278767105,0.0191454318753089
341619,15.0,Materials,2017-02-28,KOP,0.166297618509648,2.8114754098360657,0.7144319344933471,1.588114754098361,0.0440682301082073,0.0202654992232735,0.9681839080459772,3.6,4.861349154032081,0.0709655407710679
341681,40.0,Financials,2017-02-28,ICE,0.0357647352959559,12.831460674157304,0.9746831124076633,8.98876404494382,0.5563019252365958,0.2386706948640483,0.8074460690462544,2.224397063963649,,0.0189194261050548
341845,20.0,Industrials,2017-02-28,ACCO,0.1182209611986361,3.921775898520085,1.1336122047244095,3.019027484143764,0.6074480128287,0.061331963265044,0.6567207556309034,2.931368421052632,4.891682785299807,0.1055610236220473
342021,25.0,Consumer Discretionary,2017-02-28,CCO,0.1071943611918059,0.808544860919945,2.057360086517754,1.3772579836326195,,0.052335428388522,1.163108245255846,7.905851143546221,64.10473335719398,0.8456596199576761
342207,30.0,Consumer Staples,2017-02-28,THS,0.1235056277831801,3.2742683615557677,0.8406189320738495,-1.116395552304858,0.7139670185589063,-0.036959358190205,0.6175691914628904,4.41027776153811,6.220038767034194,0.1088151368880862
342306,45.0,Information Technology,2017-02-28,LDOS,0.1012071308657766,5.322916666666667,1.1478174603174602,3.5416666666666665,0.4790770434102464,0.0346443277012636,0.6553876478318003,5.192733017377567,88.5985401459854,0.1964285714285714
